BoxNumber,Barcode,BoxRow,BoxColumn,dateAdded,PlateNumber,PCRPlateLayout,AliquotePlateNumber,AliquotePlatePosition
IM-23-042-03,IM-23-042-XPAI,81,1,11/6/2023,,,,
IM-23-042-02,IM-23-042-YNXQ,81,1,3/14/2023,,,,
IM-23-044-04,IM-23-044-GBAJ,81,1,10/10/2023,,,,
IM-23-044-01,IM-23-044-HFTC,81,1,4/5/2023,,,,
IM-23-044-03,IM-23-044-VWKG,81,1,10/10/2023,,,,
IM-23-045-01,IM-23-045-ADXD,81,1,3/2/2023,,,,
IM-23-045-02,IM-23-045-JMKW,81,1,3/13/2023,,,,
IM-23-045-04,IM-23-045-NBWW,81,1,10/19/2023,,,,
IM-23-045-03,IM-23-045-YHLL,81,1,10/10/2023,,,,
IM-23-046-01,IM-23-046-AWRH,81,1,3/2/2023,,,,
IM-23-046-04,IM-23-046-LAHB,81,1,11/9/2023,,,,
IM-23-046-03,IM-23-046-PIIJ,81,1,9/29/2023,,,,
IM-23-046-02,IM-23-046-YVRC,81,1,3/16/2023,,,,
IM-23-047-03,IM-23-047-ICYA,81,1,8/25/2023,,,,
IM-23-047-04,IM-23-047-XBGG,81,1,9/19/2023,,,,
IM-23-054-03,IM-23-054-AKQQ,81,1,10/2/2023,,,,
IM-23-054-04,IM-23-054-TOAK,81,1,10/2/2023,,,,
IM-23-054-01,IM-23-054-VFGY,81,1,2/23/2023,,,,
IM-23-056-01,IM-23-056-PQVR,81,1,3/6/2023,,,,
IM-23-056-03,IM-23-056-UZCV,81,1,11/8/2023,,,,
IM-23-060-01,IM-23-060-PGBF,81,1,4/24/2023,,,,
IM-23-060-03,IM-23-060-XROH,81,1,9/5/2023,,,,
IM-23-063-02,IM-23-063-DBSM,81,1,3/6/2023,,,,
IM-23-063-01,IM-23-063-GLJJ,81,1,3/6/2023,,,,
IM-23-063-03,IM-23-063-LTFZ,81,1,11/10/2023,,,,
IM-23-064-03,IM-23-064-JLOF,81,1,9/11/2023,,,,
IM-23-064-04,IM-23-064-UHJF,81,1,10/23/2023,,,,
IM-23-071-04,IM-23-071-DFUO,81,1,11/10/2023,,,,
IM-23-071-03,IM-23-071-KSAO,81,1,11/8/2023,,,,
IM-23-089-02,IM-23-089-CZGO,81,1,2/16/2023,,,,
IM-23-089-04,IM-23-089-TSMH,81,1,10/24/2023,,,,
IM-23-089-01,IM-23-089-WJYI,81,1,1/23/2023,,,,
IM-23-089-03,IM-23-089-WVVA,81,1,10/24/2023,,,,
IM-23-090-02,IM-23-090-CWCG,81,1,2/21/2023,,,,
IM-23-090-03,IM-23-090-IQAV,81,1,8/29/2023,,,,
IM-23-090-01,IM-23-090-QSHX,81,1,2/2/2023,,,,
IM-23-090-04,IM-23-090-VCZT,81,1,9/5/2023,,,,
IM-23-093-02,IM-23-093-JUFN,81,2,1/30/2023,,,,
IM-23-093-01,IM-23-093-MLST,81,1,1/26/2023,,,,
IM-23-096-04,IM-23-096-MIHR,81,1,10/24/2023,,,,
IM-23-096-01,IM-23-096-NTCY,81,1,1/19/2023,,,,
IM-23-096-03,IM-23-096-RTKF,81,1,10/16/2023,,,,
IM-23-096-02,IM-23-096-VLIJ,81,1,1/26/2023,,,,
IM-23-110-03,IM-23-110-KXRR,81,1,8/28/2023,,,,
IM-23-110-01,IM-23-110-NKHP,81,1,9/1/2023,,,,
IM-23-110-04,IM-23-110-TWZY,81,1,8/28/2023,,,,
IM-23-112-03,IM-23-112-VVXG,81,1,9/18/2023,,,,
IM-23-112-04,IM-23-112-ZHBZ,81,1,9/18/2023,,,,
IM-23-115-04,IM-23-115-DVSM,81,1,9/11/2023,,,,
IM-23-115-02,IM-23-115-SFYZ,81,1,3/10/2023,,,,
IM-23-115-03,IM-23-115-TAAC,81,1,9/4/2023,,,,
IM-23-115-01,IM-23-115-WULY,81,1,2/22/2023,,,,
IM-23-120-01,IM-23-120-YWGW,81,1,11/8/2023,,,,
IM-23-121-02,IM-23-121-GWBB,81,1,12/14/2023,,,,
IM-23-121-01,IM-23-121-NOTF,81,1,7/31/2023,,,,
IM-23-123-01,IM-23-123-MUCT,81,1,9/2/2023,,,,
IM-23-123-02,IM-23-123-SHPU,81,1,2/22/2023,,,,
IM-24-011-02,IM-24-011-CLCD,81,1,5/3/2024,,,,
IM-24-011-01,IM-24-011-MQRN,81,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-IYXS,81,1,5/7/2024,,,,
IM-24-019-02,IM-24-019-DGVK,81,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-XFPN,81,1,4/9/2024,,,,
IM-24-030-02,IM-24-030-BZTP,81,1,5/7/2024,,,,
IM-24-030-01,IM-24-030-RJQF,81,1,5/2/2024,,,,
IM-24-034-01,IM-24-034-JUXK,81,1,5/7/2024,,,,
IM-24-034-02,IM-24-034-QNTR,81,1,5/7/2024,,,,
IM-24-036-01,IM-24-036-MOYQ,81,1,5/2/2024,,,,
IM-24-036-02,IM-24-036-SWIG,81,1,5/7/2024,,,,
IM-24-040-01,IM-24-040-RAFV,81,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-RQZU,81,1,5/30/2024,,,,
IM-24-041-01,IM-24-041-FOAM,81,1,4/30/2024,,,,
IM-24-041-02,IM-24-041-JVGV,81,1,4/30/2024,,,,
IM-24-042-02,IM-24-042-BDIS,81,1,4/29/2024,,,,
IM-24-042-01,IM-24-042-HJKP,81,1,4/29/2024,,,,
IM-24-045-01,IM-24-045-LPDP,81,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-WFCC,81,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-JVON,81,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-LLNP,81,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-IKPV,81,1,5/7/2024,,,,
IM-24-054-01,IM-24-054-PRVD,81,1,4/9/2024,,,,
IM-24-064-01,IM-24-064-KRLP,81,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-KDUF,81,1,5/7/2024,,,,
IM-24-087-02,IM-24-087-PHKP,81,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-VMAP,81,1,4/9/2024,,,,
IM-24-089-01,IM-24-089-HQWN,81,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-XNZT,81,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-LKZN,81,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-LRQK,81,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-WZAR,81,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-IYMB,81,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-RQAX,81,1,5/2/2024,,,,
IM-24-112-02,IM-24-112-BAKH,81,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-SFSN,81,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-NDDJ,81,1,5/7/2024,,,,
IM-23-011-03,IM-23-011-BDJX,82,1,10/25/2023,,,,
IM-23-011-04,IM-23-011-FPPJ,82,1,10/25/2023,,,,
IM-23-011-01,IM-23-011-JMNJ,82,1,2/10/2023,,,,
IM-23-015-02,IM-23-015-QFSR,82,1,4/4/2023,,,,
IM-23-015-01,IM-23-015-YXTW,82,1,1/31/2023,,,,
IM-23-016-03,IM-23-016-VMRR,82,1,10/23/2023,,,,
IM-23-016-01,IM-23-016-VPFO,82,1,3/14/2023,,,,
IM-23-017-02,IM-23-017-JALM,82,1,,,,,
IM-23-017-03,IM-23-017-LJWW,82,1,9/19/2023,,,,
IM-23-017-01,IM-23-017-MYBX,82,1,8/2/2023,,,,
IM-23-017-04,IM-23-017-TJBQ,82,1,10/23/2023,,,,
IM-23-019-01,IM-23-019-NZUY,82,1,2/14/2023,,,,
IM-23-019-02,IM-23-019-PPFA,82,1,4/24/2023,,,,
IM-23-019-03,IM-23-019-QCMW,82,1,9/5/2023,,,,
IM-23-030-04,IM-23-030-FGIQ,82,1,10/23/2023,,,,
IM-23-030-03,IM-23-030-KNYR,82,1,9/19/2023,,,,
IM-23-030-01,IM-23-030-RIKM,82,1,2/25/2023,,,,
IM-23-034-03,IM-23-034-QCRN,82,1,9/18/2023,,,,
IM-23-034-04,IM-23-034-TQAP,82,1,9/18/2023,,,,
IM-23-034-01,IM-23-034-WWHK,82,1,2/24/2023,,,,
IM-23-035-01,IM-23-035-ITPY,82,1,3/15/2023,,,,
IM-23-036-03,IM-23-036-KFSW,82,1,10/2/2023,,,,
IM-23-036-04,IM-23-036-NVLZ,82,1,10/10/2023,,,,
IM-23-036-01,IM-23-036-YCXT,82,1,3/3/2023,,,,
IM-23-040-03,IM-23-040-CWRZ,82,1,9/18/2023,,,,
IM-23-040-04,IM-23-040-QLIQ,82,1,9/18/2023,,,,
IM-23-041-04,IM-23-041-GSFD,82,1,10/17/2023,,,,
IM-23-041-02,IM-23-041-HKDF,82,1,4/23/2023,,,,
IM-23-041-03,IM-23-041-HQWT,82,1,11/28/2023,,,,
IM-23-041-01,IM-23-041-IKOK,82,1,3/14/2023,,,,
IM-23-042-04,IM-23-042-BYWW,82,1,11/6/2023,,,,
IM-23-042-03,IM-23-042-JSIX,82,1,11/6/2023,,,,
IM-23-042-01,IM-23-042-KQFN,82,1,3/3/2023,,,,
IM-23-042-02,IM-23-042-OIDK,82,1,3/14/2023,,,,
IM-23-044-03,IM-23-044-IVIV,82,1,10/10/2023,,,,
IM-23-044-04,IM-23-044-MLLY,82,1,10/10/2023,,,,
IM-23-044-01,IM-23-044-VSOB,82,1,4/5/2023,,,,
IM-23-045-03,IM-23-045-SVXW,82,1,10/10/2023,,,,
IM-23-045-02,IM-23-045-TIZZ,82,1,3/13/2023,,,,
IM-23-045-01,IM-23-045-YKYF,82,1,3/2/2023,,,,
IM-23-045-04,IM-23-045-YVRL,82,1,10/19/2023,,,,
IM-23-046-04,IM-23-046-KIIF,82,1,11/9/2023,,,,
IM-23-046-01,IM-23-046-LZKH,82,1,3/2/2023,,,,
IM-23-046-03,IM-23-046-OSTQ,82,1,9/29/2023,,,,
IM-23-046-02,IM-23-046-YIZT,82,1,3/16/2023,,,,
IM-23-047-04,IM-23-047-KZXB,82,1,9/19/2023,,,,
IM-23-047-03,IM-23-047-ZNXU,82,1,8/25/2023,,,,
IM-23-054-03,IM-23-054-KVXW,82,1,10/2/2023,,,,
IM-23-054-01,IM-23-054-TVJK,82,1,2/23/2023,,,,
IM-23-054-04,IM-23-054-VTSN,82,1,10/2/2023,,,,
IM-23-056-03,IM-23-056-FHYL,82,1,11/8/2023,,,,
IM-23-056-01,IM-23-056-WBGM,82,1,3/6/2023,,,,
IM-23-060-01,IM-23-060-BGSO,82,1,4/24/2023,,,,
IM-23-060-03,IM-23-060-JIII,82,1,9/5/2023,,,,
IM-23-063-03,IM-23-063-LUSZ,82,1,11/10/2023,,,,
IM-23-063-02,IM-23-063-TDCQ,82,1,3/6/2023,,,,
IM-23-063-01,IM-23-063-TMLL,82,1,3/6/2023,,,,
IM-23-064-04,IM-23-064-MVXF,82,1,10/23/2023,,,,
IM-23-064-03,IM-23-064-TAOX,82,1,9/11/2023,,,,
IM-23-071-04,IM-23-071-DQKB,82,1,11/10/2023,,,,
IM-23-071-03,IM-23-071-MGAO,82,1,11/8/2023,,,,
IM-23-089-01,IM-23-089-DAIJ,82,1,1/23/2023,,,,
IM-23-089-04,IM-23-089-IQCA,82,1,10/24/2023,,,,
IM-23-089-03,IM-23-089-WDBF,82,1,10/24/2023,,,,
IM-23-089-02,IM-23-089-WUFX,82,1,2/16/2023,,,,
IM-23-090-01,IM-23-090-CPLO,82,1,2/2/2023,,,,
IM-23-090-02,IM-23-090-DCCC,82,1,2/21/2023,,,,
IM-23-090-03,IM-23-090-DKUI,82,1,8/29/2023,,,,
IM-23-090-04,IM-23-090-YZAN,82,1,9/5/2023,,,,
IM-23-093-02,IM-23-093-FVGM,82,2,1/30/2023,,,,
IM-23-093-01,IM-23-093-GGSO,82,1,1/26/2023,,,,
IM-23-096-02,IM-23-096-LXMT,82,1,1/26/2023,,,,
IM-23-096-04,IM-23-096-ODEO,82,1,10/24/2023,,,,
IM-23-096-01,IM-23-096-QOFU,82,1,1/19/2023,,,,
IM-23-096-03,IM-23-096-WOBH,82,1,10/16/2023,,,,
IM-23-110-03,IM-23-110-IBML,82,1,8/28/2023,,,,
IM-23-110-01,IM-23-110-RUNF,82,1,9/1/2023,,,,
IM-23-110-04,IM-23-110-TKYV,82,1,8/28/2023,,,,
IM-23-112-04,IM-23-112-DORL,82,1,9/18/2023,,,,
IM-23-112-03,IM-23-112-SUXT,82,1,9/18/2023,,,,
IM-23-115-01,IM-23-115-BKUI,82,1,2/22/2023,,,,
IM-23-115-04,IM-23-115-DROB,82,1,9/11/2023,,,,
IM-23-115-02,IM-23-115-JLAU,82,1,3/10/2023,,,,
IM-23-115-03,IM-23-115-TGTR,82,1,9/4/2023,,,,
IM-23-120-01,IM-23-120-KSRI,82,1,11/8/2023,,,,
IM-23-121-02,IM-23-121-CYDJ,82,1,2/26/2024,,,,
IM-23-121-01,IM-23-121-NVMN,82,1,7/31/2023,,,,
IM-23-123-01,IM-23-123-AATP,82,1,9/2/2023,,,,
IM-23-123-02,IM-23-123-MAAK,82,1,2/22/2023,,,,
IM-24-011-02,IM-24-011-BZOC,82,1,5/3/2024,,,,
IM-24-011-01,IM-24-011-MGJC,82,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-JINZ,82,1,5/7/2024,,,,
IM-24-019-02,IM-24-019-FLNM,82,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-WLXL,82,1,4/9/2024,,,,
IM-24-030-02,IM-24-030-BSII,82,1,5/7/2024,,,,
IM-24-030-01,IM-24-030-QMAY,82,1,5/2/2024,,,,
IM-24-034-01,IM-24-034-JJXA,82,1,5/7/2024,,,,
IM-24-034-02,IM-24-034-QTZK,82,1,5/7/2024,,,,
IM-24-036-01,IM-24-036-NGXV,82,1,5/2/2024,,,,
IM-24-036-02,IM-24-036-TOVT,82,1,5/7/2024,,,,
IM-24-040-01,IM-24-040-QOCJ,82,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-UWZT,82,1,5/30/2024,,,,
IM-24-041-01,IM-24-041-FYZU,82,1,4/30/2024,,,,
IM-24-041-02,IM-24-041-JVMY,82,1,4/30/2024,,,,
IM-24-042-02,IM-24-042-CFQZ,82,1,4/29/2024,,,,
IM-24-042-01,IM-24-042-GICF,82,1,4/29/2024,,,,
IM-24-045-01,IM-24-045-LQRW,82,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-WHGV,82,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-IYJW,82,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-KGWZ,82,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-IHMT,82,1,5/7/2024,,,,
IM-24-054-01,IM-24-054-QKGO,82,1,4/9/2024,,,,
IM-24-064-01,IM-24-064-KUOZ,82,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-JUQN,82,1,5/7/2024,,,,
IM-24-087-02,IM-24-087-OXMM,82,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-VTCD,82,1,4/9/2024,,,,
IM-24-089-01,IM-24-089-HZWS,82,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-XHHQ,82,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-LJVJ,82,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-LLPH,82,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-XFJL,82,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-KYTG,82,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-PQWY,82,1,5/2/2024,,,,
IM-24-112-02,IM-24-112-BDUZ,82,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-SRLJ,82,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-NDHL,82,1,5/7/2024,,,,
IM-23-011-03,IM-23-011-BKND,83,1,10/25/2023,,,,
IM-23-011-01,IM-23-011-LKJW,83,1,2/10/2023,,,,
IM-23-011-04,IM-23-011-QYHY,83,1,10/25/2023,,,,
IM-23-015-02,IM-23-015-NONV,83,1,4/4/2023,,,,
IM-23-015-01,IM-23-015-QSGP,83,1,1/31/2023,,,,
IM-23-016-03,IM-23-016-GVMC,83,1,10/23/2023,,,,
IM-23-016-01,IM-23-016-XKGQ,83,1,3/23/2023,,,,
IM-23-017-04,IM-23-017-HDWG,83,1,10/23/2023,,,,
IM-23-017-01,IM-23-017-LTAL,83,1,8/2/2023,,,,
IM-23-017-03,IM-23-017-QOGT,83,1,9/19/2023,,,,
IM-23-019-01,IM-23-019-ANBV,83,1,2/14/2023,,,,
IM-23-019-03,IM-23-019-HLTT,83,1,9/5/2023,,,,
IM-23-019-02,IM-23-019-ZKSG,83,1,4/24/2023,,,,
IM-23-030-04,IM-23-030-BTYL,83,1,10/23/2023,,,,
IM-23-030-03,IM-23-030-KWTS,83,1,9/19/2023,,,,
IM-23-030-01,IM-23-030-VZRB,83,1,2/25/2023,,,,
IM-23-034-04,IM-23-034-CMWU,83,1,9/18/2023,,,,
IM-23-034-01,IM-23-034-SWCA,83,1,2/24/2023,,,,
IM-23-034-03,IM-23-034-ZJGD,83,1,9/18/2023,,,,
IM-23-035-01,IM-23-035-LGXD,83,1,3/15/2023,,,,
IM-23-036-04,IM-23-036-AFMG,83,1,10/10/2023,,,,
IM-23-036-03,IM-23-036-HDNA,83,1,10/2/2023,,,,
IM-23-036-01,IM-23-036-MTFC,83,1,3/3/2023,,,,
IM-23-040-04,IM-23-040-BZLM,83,1,9/18/2023,,,,
IM-23-040-03,IM-23-040-IVUL,83,1,9/18/2023,,,,
IM-23-041-04,IM-23-041-ASOW,83,1,10/17/2023,,,,
IM-23-041-03,IM-23-041-AXLG,83,1,11/28/2023,,,,
IM-23-041-02,IM-23-041-MUAA,83,1,4/23/2023,,,,
IM-23-041-01,IM-23-041-PKUM,83,1,3/14/2023,,,,
IM-23-042-03,IM-23-042-IKYH,83,1,11/6/2023,,,,
IM-23-042-02,IM-23-042-NNJK,83,1,3/14/2023,,,,
IM-23-042-04,IM-23-042-USPC,83,1,11/6/2023,,,,
IM-23-042-01,IM-23-042-WJTX,83,1,3/3/2023,,,,
IM-23-044-03,IM-23-044-DOMI,83,1,10/10/2023,,,,
IM-23-044-01,IM-23-044-KTYG,83,1,4/5/2023,,,,
IM-23-044-04,IM-23-044-XLHY,83,1,10/10/2023,,,,
IM-23-045-03,IM-23-045-CURB,83,1,10/10/2023,,,,
IM-23-045-04,IM-23-045-KZBH,83,1,10/19/2023,,,,
IM-23-045-02,IM-23-045-MCBP,83,1,3/13/2023,,,,
IM-23-045-01,IM-23-045-TZZS,83,1,3/2/2023,,,,
IM-23-046-04,IM-23-046-HWRG,83,1,11/9/2023,,,,
IM-23-046-03,IM-23-046-KUHZ,83,1,9/29/2023,,,,
IM-23-046-01,IM-23-046-XFZB,83,1,3/2/2023,,,,
IM-23-046-02,IM-23-046-XOQF,83,1,3/16/2023,,,,
IM-23-047-04,IM-23-047-SLGR,83,1,9/19/2023,,,,
IM-23-047-03,IM-23-047-VYGG,83,1,8/25/2023,,,,
IM-23-054-04,IM-23-054-DGSB,83,1,10/2/2023,,,,
IM-23-054-03,IM-23-054-PHPF,83,1,10/2/2023,,,,
IM-23-054-01,IM-23-054-SMOV,83,1,2/23/2023,,,,
IM-23-056-03,IM-23-056-PIWS,83,1,11/8/2023,,,,
IM-23-056-01,IM-23-056-XRDM,83,1,3/6/2023,,,,
IM-23-060-03,IM-23-060-BVFS,83,1,9/5/2023,,,,
IM-23-063-03,IM-23-063-MBDG,83,1,11/10/2023,,,,
IM-23-063-01,IM-23-063-USII,83,1,3/6/2023,,,,
IM-23-063-02,IM-23-063-YNUD,83,1,3/6/2023,,,,
IM-23-064-04,IM-23-064-CTZW,83,1,10/23/2023,,,,
IM-23-064-03,IM-23-064-LUST,83,1,9/11/2023,,,,
IM-23-071-04,IM-23-071-DMFY,83,1,11/10/2023,,,,
IM-23-071-03,IM-23-071-MCZZ,83,1,11/8/2023,,,,
IM-23-089-03,IM-23-089-JSKV,83,1,10/24/2023,,,,
IM-23-089-02,IM-23-089-SVGD,83,1,2/16/2023,,,,
IM-23-089-04,IM-23-089-TUPQ,83,1,10/24/2023,,,,
IM-23-089-01,IM-23-089-VFWB,83,1,1/23/2023,,,,
IM-23-090-03,IM-23-090-NYUV,83,1,8/29/2023,,,,
IM-23-090-01,IM-23-090-WATK,83,1,2/2/2023,,,,
IM-23-090-04,IM-23-090-WUBD,83,1,9/5/2023,,,,
IM-23-090-02,IM-23-090-XNOF,83,1,2/21/2023,,,,
IM-23-093-01,IM-23-093-DUGC,83,1,1/26/2023,,,,
IM-23-093-02,IM-23-093-NCMG,83,2,1/30/2023,,,,
IM-23-096-01,IM-23-096-GGAJ,83,1,1/19/2023,,,,
IM-23-096-02,IM-23-096-LIPK,83,1,1/26/2023,,,,
IM-23-096-03,IM-23-096-UTPM,83,1,10/16/2023,,,,
IM-23-096-04,IM-23-096-WVTI,83,1,10/24/2023,,,,
IM-23-110-01,IM-23-110-ARMK,83,1,3/2/2023,,,,
IM-23-110-03,IM-23-110-KFJN,83,1,8/28/2023,,,,
IM-23-110-04,IM-23-110-STEN,83,1,8/28/2023,,,,
IM-23-112-04,IM-23-112-JLAQ,83,1,9/18/2023,,,,
IM-23-112-03,IM-23-112-QXGN,83,1,9/18/2023,,,,
IM-23-115-01,IM-23-115-HFQV,83,1,2/22/2023,,,,
IM-23-115-03,IM-23-115-KCWA,83,1,9/4/2023,,,,
IM-23-115-04,IM-23-115-ZDLA,83,1,9/11/2023,,,,
IM-23-115-02,IM-23-115-ZYGC,83,1,3/10/2023,,,,
IM-23-120-01,IM-23-120-OXFO,83,1,11/8/2023,,,,
IM-23-121-02,IM-23-121-KJBO,83,1,2/26/2024,,,,
IM-23-121-01,IM-23-121-PDQK,83,1,7/31/2023,,,,
IM-23-123-02,IM-23-123-UQPG,83,1,2/22/2023,,,,
IM-23-123-01,IM-23-123-XZMQ,83,1,9/2/2023,,,,
IM-24-011-02,IM-24-011-CKSP,83,1,5/3/2024,,,,
IM-24-011-01,IM-24-011-MITT,83,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-JFXI,83,1,5/7/2024,,,,
IM-24-019-02,IM-24-019-FTXZ,83,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-YGRA,83,1,4/9/2024,,,,
IM-24-030-02,IM-24-030-BZOT,83,1,5/7/2024,,,,
IM-24-030-01,IM-24-030-WDNP,83,1,5/2/2024,,,,
IM-24-034-01,IM-24-034-IURV,83,1,5/7/2024,,,,
IM-24-034-02,IM-24-034-QBHP,83,1,5/7/2024,,,,
IM-24-036-01,IM-24-036-LQRY,83,1,5/2/2024,,,,
IM-24-036-02,IM-24-036-UAXG,83,1,5/7/2024,,,,
IM-24-040-01,IM-24-040-QXLR,83,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-UIOG,83,1,5/30/2024,,,,
IM-24-041-01,IM-24-041-FOCC,83,1,4/30/2024,,,,
IM-24-041-02,IM-24-041-IPYX,83,1,4/30/2024,,,,
IM-24-042-02,IM-24-042-BPYW,83,1,4/29/2024,,,,
IM-24-042-01,IM-24-042-HIRR,83,1,4/29/2024,,,,
IM-24-045-01,IM-24-045-LSMU,83,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-WHGI,83,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-JGCZ,83,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-KWXN,83,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-JBNG,83,1,5/7/2024,,,,
IM-24-054-01,IM-24-054-QMCO,83,1,4/9/2024,,,,
IM-24-064-01,IM-24-064-KUNB,83,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-JRGN,83,1,5/7/2024,,,,
IM-24-087-02,IM-24-087-PJKF,83,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-VHAY,83,1,4/9/2024,,,,
IM-24-089-01,IM-24-089-IDYA,83,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-VCRZ,83,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-LJPQ,83,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-LWGP,83,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-WFXM,83,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-LAUF,83,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-SARW,83,1,5/2/2024,,,,
IM-24-112-02,IM-24-112-BGHT,83,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-SSFI,83,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-NGHQ,83,1,5/7/2024,,,,
IM-23-011-04,IM-23-011-TBPD,84,1,10/25/2023,,,,
IM-23-011-01,IM-23-011-UUFW,84,1,2/10/2023,,,,
IM-23-011-03,IM-23-011-YPVQ,84,1,10/25/2023,,,,
IM-23-015-01,IM-23-015-RKNZ,84,1,1/31/2023,,,,
IM-23-015-02,IM-23-015-XVWH,84,1,4/4/2023,,,,
IM-23-016-03,IM-23-016-CBAG,84,1,10/23/2023,,,,
IM-23-016-01,IM-23-016-JYID,84,1,3/23/2023,,,,
IM-23-017-04,IM-23-017-ASTJ,84,1,10/23/2023,,,,
IM-23-017-03,IM-23-017-BUJJ,84,1,9/19/2023,,,,
IM-23-017-01,IM-23-017-VOVS,84,1,8/2/2023,,,,
IM-23-019-03,IM-23-019-AODI,84,1,9/5/2023,,,,
IM-23-019-02,IM-23-019-FRUO,84,1,4/24/2023,,,,
IM-23-019-01,IM-23-019-HMCV,84,1,2/14/2023,,,,
IM-23-030-03,IM-23-030-DOBH,84,1,9/19/2023,,,,
IM-23-030-04,IM-23-030-MDOG,84,1,10/23/2023,,,,
IM-23-030-01,IM-23-030-YAKT,84,1,2/25/2023,,,,
IM-23-034-01,IM-23-034-CJQX,84,1,2/24/2023,,,,
IM-23-034-04,IM-23-034-IRJL,84,1,9/18/2023,,,,
IM-23-034-03,IM-23-034-IXKB,84,1,9/18/2023,,,,
IM-23-035-01,IM-23-035-KPSK,84,1,3/15/2023,,,,
IM-23-036-01,IM-23-036-CNNH,84,1,3/3/2023,,,,
IM-23-036-03,IM-23-036-XIYR,84,1,10/2/2023,,,,
IM-23-036-04,IM-23-036-ZJFZ,84,1,10/10/2023,,,,
IM-23-040-03,IM-23-040-SUYG,84,1,9/18/2023,,,,
IM-23-040-04,IM-23-040-ZBDI,84,1,9/18/2023,,,,
IM-23-041-02,IM-23-041-AVNU,84,1,4/23/2023,,,,
IM-23-041-01,IM-23-041-GIZQ,84,1,3/14/2023,,,,
IM-23-041-04,IM-23-041-HQYP,84,1,10/17/2023,,,,
IM-23-041-03,IM-23-041-XHZX,84,1,11/28/2023,,,,
IM-23-042-02,IM-23-042-NXDF,84,1,3/14/2023,,,,
IM-23-042-01,IM-23-042-SCRQ,84,1,3/3/2023,,,,
IM-23-042-04,IM-23-042-UWFY,84,1,11/6/2023,,,,
IM-23-042-03,IM-23-042-XQWA,84,1,11/6/2023,,,,
IM-23-044-03,IM-23-044-NMLG,84,1,10/10/2023,,,,
IM-23-044-04,IM-23-044-WCMH,84,1,10/10/2023,,,,
IM-23-044-01,IM-23-044-XXGP,84,1,4/5/2023,,,,
IM-23-045-01,IM-23-045-BBQR,84,1,3/2/2023,,,,
IM-23-045-02,IM-23-045-CLXX,84,1,3/13/2023,,,,
IM-23-045-03,IM-23-045-TLCS,84,1,10/10/2023,,,,
IM-23-045-04,IM-23-045-YWJF,84,1,10/19/2023,,,,
IM-23-046-04,IM-23-046-AIHP,84,1,11/9/2023,,,,
IM-23-046-01,IM-23-046-HSSF,84,1,3/2/2023,,,,
